Date,TransactionType,SBD,Steem,SteemPower,Vests,TransactionID,Memo
2017-03-31T16:35:54,vote,IGNORE,"{'block': 10660002,  'op': ['vote',         {'author': 'tradeqwik',          'permlink': 'arizona-passes-blockchain-bill-code-is-now-law',          'voter': 'mrgreen',          'weight': 5000}],  'op_in_trx': 5,  'timestamp': '2017-03-31T16:35:54',  'trx_id': '18c9e00b61520a0f1fe80b7042a9acdafc52b8a1',  'trx_in_block': 4,  'virtual_op': 0}"
2017-03-31T16:35:54,vote,IGNORE,"{'block': 10660002,  'op': ['vote',         {'author': 'tradeqwik',          'permlink': 'arizona-passes-blockchain-bill-code-is-now-law',          'voter': 'trees',          'weight': 5000}],  'op_in_trx': 6,  'timestamp': '2017-03-31T16:35:54',  'trx_id': '18c9e00b61520a0f1fe80b7042a9acdafc52b8a1',  'trx_in_block': 4,  'virtual_op': 0}"
2017-03-31T16:35:54,vote,IGNORE,"{'block': 10660002,  'op': ['vote',         {'author': 'tradeqwik',          'permlink': 'arizona-passes-blockchain-bill-code-is-now-law',          'voter': 'cryptochannel',          'weight': 5000}],  'op_in_trx': 7,  'timestamp': '2017-03-31T16:35:54',  'trx_id': '18c9e00b61520a0f1fe80b7042a9acdafc52b8a1',  'trx_in_block': 4,  'virtual_op': 0}"
2017-03-31T17:45:42,vote,IGNORE,"{'block': 10661397,  'op': ['vote',         {'author': 'kingscrown',          'permlink': 'peerplays-the-graphene-based-blockchain-crowdfunding',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-03-31T17:45:42',  'trx_id': '2545f0d7693d820a1e384d1f6bee0a010de29734',  'trx_in_block': 3,  'virtual_op': 0}"
2017-03-31T19:16:21,vote,IGNORE,"{'block': 10663210,  'op': ['vote',         {'author': 'stephenkendal',          'permlink': 'steemit-great-news-following-yesterday-s-successful-hard-fork-keep-calm-and-carry-on-blogging',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-03-31T19:16:21',  'trx_id': '6183ef029c72a62869177ee1095b9adbca16f2dc',  'trx_in_block': 1,  'virtual_op': 0}"
2017-03-31T19:25:18,vote,IGNORE,"{'block': 10663388,  'op': ['vote',         {'author': 'tradeqwik',          'permlink': 'arizona-passes-blockchain-bill-code-is-now-law',          'voter': 'voodoolizard',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-03-31T19:25:18',  'trx_id': 'e20f0ac2899e99bfdcc8fb0609ea863d777616e0',  'trx_in_block': 1,  'virtual_op': 0}"
2017-03-31T19:33:42,vote,IGNORE,"{'block': 10663556,  'op': ['vote',         {'author': 'tradeqwik',          'permlink': 'arizona-passes-blockchain-bill-code-is-now-law',          'voter': 'sykochica',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-03-31T19:33:42',  'trx_id': 'cf6f14ab263a7b3489013af1af69d057ff4a67d7',  'trx_in_block': 1,  'virtual_op': 0}"
2017-03-31T19:53:45,vote,IGNORE,"{'block': 10663957,  'op': ['vote',         {'author': 'thecryptofiend',          'permlink': 'are-there-any-truly-free-markets-win-50-sp',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-03-31T19:53:45',  'trx_id': 'fdf1dcf5bffcd04169e2055766d40e7238627738',  'trx_in_block': 6,  'virtual_op': 0}"
2017-03-31T20:14:42,vote,IGNORE,"{'block': 10664376,  'op': ['vote',         {'author': 'stephenkendal',          'permlink': 'steemit-happy-birthday-i-m-70-today',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-03-31T20:14:42',  'trx_id': 'e33a13dcbd900b6692c496a004dba239127b034d',  'trx_in_block': 1,  'virtual_op': 0}"
2017-03-31T20:34:15,transfer,0,10.0,0,d84b3e3e66893e6bfde735895b45a2d096a222ca,7970627426834977430
2017-03-31T20:35:03,transfer,0,9.9,0,151d1ece048326c76aabda0de566716f163a057a,406
2017-03-31T20:36:33,vote,IGNORE,"{'block': 10664813,  'op': ['vote',         {'author': 'tradeqwik',          'permlink': 'arizona-passes-blockchain-bill-code-is-now-law',          'voter': 'franzia',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-03-31T20:36:33',  'trx_id': 'f2d700643e217bf23fed329fe86d26f413de7fee',  'trx_in_block': 0,  'virtual_op': 0}"
2017-03-31T22:24:18,vote,IGNORE,"{'block': 10666967,  'op': ['vote',         {'author': 'stephenkendal',          'permlink': 'silver-price-usd18-28-oz-gold-price-usd1-251-60-oz-bullish-and-undervalued',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-03-31T22:24:18',  'trx_id': 'f494f7db5794476a4a6a2000a4e9a9ef12a64ca1',  'trx_in_block': 4,  'virtual_op': 0}"
2017-03-31T22:25:12,vote,IGNORE,"{'block': 10666985,  'op': ['vote',         {'author': 'dennishlewis',          'permlink': 'nothing-is-impossible-so-cool',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-03-31T22:25:12',  'trx_id': '734024de59032b4b526676459460bfacf9498e3b',  'trx_in_block': 5,  'virtual_op': 0}"
2017-03-31T23:52:27,vote,IGNORE,"{'block': 10668729,  'op': ['vote',         {'author': 'samstonehill',          'permlink': 'krishnamurti-of-the-day-we-are-bound-to-create-war',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-03-31T23:52:27',  'trx_id': '454f92326e1aed7a7b024d1c08fee175b4235afc',  'trx_in_block': 2,  'virtual_op': 0}"
2017-04-01T00:04:42,vote,IGNORE,"{'block': 10668974,  'op': ['vote',         {'author': 'timcliff',          'permlink': 'attention-sbd-converters-please-read-important-information-about-sbd-steem-conversions',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-01T00:04:42',  'trx_id': 'c2aa0901650a8092735f6edb4e2919f11fe85062',  'trx_in_block': 1,  'virtual_op': 0}"
2017-04-01T03:40:06,vote,IGNORE,"{'block': 10673282,  'op': ['vote',         {'author': 'sykochica',          'permlink': 'transgender-day-of-visibility',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-01T03:40:06',  'trx_id': '6260c24b0d7dbd84f59e180f3077175a140c69a9',  'trx_in_block': 1,  'virtual_op': 0}"
2017-04-01T04:04:09,vote,IGNORE,"{'block': 10673762,  'op': ['vote',         {'author': 'sykochica',          'permlink': 'tomorrow-s-april-1st-steemit-talk-podcast-with-the-peerity-project',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-01T04:04:09',  'trx_id': '695adf17430589ac393f384a3854c80dc04fdc98',  'trx_in_block': 1,  'virtual_op': 0}"
2017-04-01T04:08:06,vote,IGNORE,"{'block': 10673841,  'op': ['vote',         {'author': 'merej99',          'permlink': 'random-thoughts-on-a-friday-intent',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-01T04:08:06',  'trx_id': 'c9b42db548f740db6780492bfc180d126766cd08',  'trx_in_block': 1,  'virtual_op': 0}"
2017-04-01T04:20:03,transfer,69.3,0,0,729982768a8c99d3bdfa819353f7379620043b7e,408
2017-04-01T04:20:39,custom_json,IGNORE,"{'block': 10674092,  'op': ['custom_json',         {'id': 'follow',          'json': '[""follow"",{""follower"":""tradeqwik"",""following"":""johan-nygren"",""what"":[""blog""]}]',          'required_auths': [],          'required_posting_auths': ['tradeqwik']}],  'op_in_trx': 0,  'timestamp': '2017-04-01T04:20:39',  'trx_id': '611a21c5542eb5f40f14394f15e46201975c7ca4',  'trx_in_block': 0,  'virtual_op': 0}"
2017-04-01T04:47:30,vote,IGNORE,"{'block': 10674629,  'op': ['vote',         {'author': 'tradeqwik',          'permlink': 'arizona-passes-blockchain-bill-code-is-now-law',          'voter': 'rebelmeow',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-01T04:47:30',  'trx_id': 'd7086b01f72eddf43a5ebd1128d549e0688dcaa3',  'trx_in_block': 0,  'virtual_op': 0}"
2017-04-01T05:47:21,vote,IGNORE,"{'block': 10675826,  'op': ['vote',         {'author': 'tradeqwik',          'permlink': 'arizona-passes-blockchain-bill-code-is-now-law',          'voter': 'onthewayout',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-01T05:47:21',  'trx_id': '336d30bd0950b4dd3e5bb81e54acd33deaec85f2',  'trx_in_block': 0,  'virtual_op': 0}"
2017-04-01T06:00:03,transfer,0,29.059,0,200dd5d08469f8ec37adf03f3122857ee52e5a7f,409
2017-04-01T07:44:33,vote,IGNORE,"{'block': 10678170,  'op': ['vote',         {'author': 'crypt0',          'permlink': 'humaniq-ico-on-april-6th-should-you-invest',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-01T07:44:33',  'trx_id': '62616e4ef3dd1f5dbf36a2313ad9ab5df0ed4b8b',  'trx_in_block': 1,  'virtual_op': 0}"
2017-04-01T08:52:24,vote,IGNORE,"{'block': 10679527,  'op': ['vote',         {'author': 'crypt0',          'permlink': 'ethereum-gets-bought-out-by-axa-and-world-leaders-women-of-dash-slack-purse-becomes-fanny-pack',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-01T08:52:24',  'trx_id': '20ac631ae9ac95704da09483cc69d1934f213b3f',  'trx_in_block': 0,  'virtual_op': 0}"
2017-04-01T10:06:21,vote,IGNORE,"{'block': 10681006,  'op': ['vote',         {'author': 'natator88',          'permlink': 'a-critique-of-walter-block-s-free-market-environmentalism-pt-1-pollution',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-01T10:06:21',  'trx_id': 'f8302ed1f1c37d3865db84d34baad0fcc0802298',  'trx_in_block': 0,  'virtual_op': 0}"
2017-04-01T10:22:57,vote,IGNORE,"{'block': 10681338,  'op': ['vote',         {'author': 'steemvoter',          'permlink': '3nowig-steemvoter-guild-nominate-a-friend-for-the-guild-vote',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-01T10:22:57',  'trx_id': 'a6f7d30cb87a5e50a09cbd851258cff7ba9baa76',  'trx_in_block': 2,  'virtual_op': 0}"
2017-04-01T10:50:03,transfer,0,1362.523,0,984bc5abf70f914cf215ddf06f8659a2d4ac8bb3,410
2017-04-01T11:30:03,vote,IGNORE,"{'block': 10682680,  'op': ['vote',         {'author': 'good-karma',          'permlink': 'esteem-android-v1-4-1-released-nested-comments-language-additions-performance-and-bug-fixes-201741t135859186z',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-01T11:30:03',  'trx_id': '92ebdc04bc4d27a025d839ea5d4bd913b45428ea',  'trx_in_block': 2,  'virtual_op': 0}"
2017-04-01T11:40:42,vote,IGNORE,"{'block': 10682893,  'op': ['vote',         {'author': 'deanliu',          'permlink': 'where-s-vitalik',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-01T11:40:42',  'trx_id': 'ef318ea6847b27b4e0ca83207d2209bb7240ce68',  'trx_in_block': 0,  'virtual_op': 0}"
2017-04-01T11:53:45,vote,IGNORE,"{'block': 10683154,  'op': ['vote',         {'author': 'stephenkendal',          'permlink': 'steemit-some-exciting-stats-for-march-showing-the-total-number-of-blogs-votes-and-transactions-on-a-daily-basis',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-01T11:53:45',  'trx_id': '45bf218e8712898c60e0ac8dc50803e279a47941',  'trx_in_block': 0,  'virtual_op': 0}"
2017-04-01T12:08:27,vote,IGNORE,"{'block': 10683448,  'op': ['vote',         {'author': 'elyaque',          'permlink': 'daily-steem-report-april-1st-steem-0-17347usd',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-01T12:08:27',  'trx_id': '16f1dde65ef22464e1f50b5ea84d6dba3c679853',  'trx_in_block': 1,  'virtual_op': 0}"
2017-04-01T15:32:54,vote,IGNORE,"{'block': 10687534,  'op': ['vote',         {'author': 'surfermarly',          'permlink': 'count-me-in-on-your-adventure-a-regular-girl-powering-up-for-the-first-time',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-01T15:32:54',  'trx_id': '62bd98e0d0459d11dbe34f1c622ad22e4e19ac98',  'trx_in_block': 2,  'virtual_op': 0}"
2017-04-01T15:54:15,vote,IGNORE,"{'block': 10687961,  'op': ['vote',         {'author': 'stephenkendal',          'permlink': 'steemit-takes-to-the-road-for-the-first-ever-steem-roadshow',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-01T15:54:15',  'trx_id': '94ee7b73b2cff60cf0ed47feb0be500d88f9269c',  'trx_in_block': 5,  'virtual_op': 0}"
2017-04-01T16:52:45,vote,IGNORE,"{'block': 10689128,  'op': ['vote',         {'author': 'timcliff',          'permlink': 'steemit-april-fools-contest-usd30-sbd-in-rewards',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-01T16:52:45',  'trx_id': 'e69a7be732ad803f32fc49c605edea6e026b2900',  'trx_in_block': 8,  'virtual_op': 0}"
2017-04-01T17:20:18,vote,IGNORE,"{'block': 10689678,  'op': ['vote',         {'author': 'sykochica',          'permlink': 'you-think-that-s-a-hard-fork',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-01T17:20:18',  'trx_id': '8d16d66b41fd027f9e36a6229582c277f2ab4024',  'trx_in_block': 3,  'virtual_op': 0}"
2017-04-01T17:33:54,vote,IGNORE,"{'block': 10689949,  'op': ['vote',         {'author': 'timcliff',          'permlink': 'steemit-witnesses-successfully-forked-blockchain-and-gave-all-of-the-steem-coins-to-themselves',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-01T17:33:54',  'trx_id': 'a5b92f2df81241d343008f844e962c14217234b0',  'trx_in_block': 3,  'virtual_op': 0}"
2017-04-01T21:52:45,vote,IGNORE,"{'block': 10695118,  'op': ['vote',         {'author': 'arthuradamson',          'permlink': 'the-ten-year-aniversary-of-the-discovery-of-pixie-cats',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-01T21:52:45',  'trx_id': '4daa3c4214178321072dbaa01ef3225abf8c3602',  'trx_in_block': 2,  'virtual_op': 0}"
2017-04-01T21:52:57,vote,IGNORE,"{'block': 10695122,  'op': ['vote',         {'author': 'dana-edwards',          'permlink': 'tauchain-the-automated-programmer',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-01T21:52:57',  'trx_id': 'bc84bd92b6659fe60ee9aa26f406d9298f65875c',  'trx_in_block': 0,  'virtual_op': 0}"
2017-04-01T22:12:09,vote,IGNORE,"{'block': 10695506,  'op': ['vote',         {'author': 'sykochica',          'permlink': 'hearthstone-un-goro-expansion-launches-this-thursday-see-what-s-in-store',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-01T22:12:09',  'trx_id': 'caed9dda255edcd7bbdc323e0c2b2fb369aa8512',  'trx_in_block': 5,  'virtual_op': 0}"
2017-04-01T23:10:03,transfer,49.5,0,0,32ecca92a2366f57e4456f72969397bdc7a6ea75,412
2017-04-01T23:28:27,vote,IGNORE,"{'block': 10697029,  'op': ['vote',         {'author': 'surfermarly',          'permlink': 'we-re-gonna-be-legends-a-post-for-steemit-newbies',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-01T23:28:27',  'trx_id': 'a7bcc25e55520584c300189086dd1309012c87a0',  'trx_in_block': 1,  'virtual_op': 0}"
2017-04-02T01:00:21,vote,IGNORE,"{'block': 10698867,  'op': ['vote',         {'author': 'samstonehill',          'permlink': 'the-die-hard-steemers-reveal-themselves',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-02T01:00:21',  'trx_id': '8e61612b1b390d353ad0ddb384ced63077da2e6d',  'trx_in_block': 2,  'virtual_op': 0}"
2017-04-02T03:34:27,transfer,0,50.0,0,6f441f6bce00e65ad2c4e778398c6ac9a00bb376,5264361531911169
2017-04-02T03:56:24,vote,IGNORE,"{'block': 10702387,  'op': ['vote',         {'author': 'williambanks',          'permlink': 'cryptography-using-slang-and-scurrility',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-02T03:56:24',  'trx_id': 'b092fe4b076aaf1784ca32bb49c5b55960b7442c',  'trx_in_block': 0,  'virtual_op': 0}"
2017-04-02T04:08:54,vote,IGNORE,"{'block': 10702637,  'op': ['vote',         {'author': 'nepd',          'permlink': 're-williambanks-cryptography-using-slang-and-scurrility-20170402t040816291z',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-02T04:08:54',  'trx_id': '49aa1657e3108b2b3bf02d1a4b1663d535ad1d7c',  'trx_in_block': 2,  'virtual_op': 0}"
2017-04-02T06:20:12,vote,IGNORE,"{'block': 10705263,  'op': ['vote',         {'author': 'merej99',          'permlink': 'this-is-for-my-non-steemit-friends',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-02T06:20:12',  'trx_id': '9621db86b1d0fa0a6a43a678b90b8d1705168973',  'trx_in_block': 4,  'virtual_op': 0}"
2017-04-02T07:28:54,vote,IGNORE,"{'block': 10706637,  'op': ['vote',         {'author': 'jacor',          'permlink': 'attention-economy-and-why-steemit-has-the-advantage-over-other-social-media-sites',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-02T07:28:54',  'trx_id': 'e62b2a91e326cb0bb004ec63289c95d8ccba77b8',  'trx_in_block': 0,  'virtual_op': 0}"
2017-04-02T09:26:36,vote,IGNORE,"{'block': 10708991,  'op': ['vote',         {'author': 'steemvoter',          'permlink': '661pzr-steemvoter-guild-nominate-a-friend-for-the-guild-vote',          'voter': 'tradeqwik',          'weight': 7500}],  'op_in_trx': 0,  'timestamp': '2017-04-02T09:26:36',  'trx_id': '90c83685ad5e25d97c70e81432204c6bd6975eba',  'trx_in_block': 1,  'virtual_op': 0}"
2017-04-02T10:05:30,vote,IGNORE,"{'block': 10709769,  'op': ['vote',         {'author': 'stephenkendal',          'permlink': 'steemsunday-another-record-breaking-week-with-3-088-votes-from-790-voters-a-massive-thank-you',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-02T10:05:30',  'trx_id': 'ad1661794300c1b22e8375e529982af57cd81011',  'trx_in_block': 1,  'virtual_op': 0}"
2017-04-02T10:57:42,curation_reward,IGNORE,"{'block': 10710811,  'op': ['curation_reward',         {'comment_author': 'williambanks',          'comment_permlink': 're-moondancer762-re-stellabelle-re-moondancer762-re-stellabelle-can-someone-decipher-dan-s-cryptic-message-20170303t221909640z',          'curator': 'tradeqwik',          'reward': '18.707925 VESTS'}],  'op_in_trx': 1,  'timestamp': '2017-04-02T10:57:42',  'trx_id': '0000000000000000000000000000000000000000',  'trx_in_block': 3,  'virtual_op': 0}"
2017-04-02T12:33:30,vote,IGNORE,"{'block': 10712728,  'op': ['vote',         {'author': 'varunsangwan',          'permlink': 'this-blog-will-change-your-life-be-intentional-quote-day-1',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-02T12:33:30',  'trx_id': '71bdb1a4ed6db5ea3df83ec1917520e39129a22a',  'trx_in_block': 1,  'virtual_op': 0}"
2017-04-02T13:00:30,vote,IGNORE,"{'block': 10713268,  'op': ['vote',         {'author': 'tradeqwik',          'permlink': 'arizona-passes-blockchain-bill-code-is-now-law',          'voter': 'gamevortex',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-02T13:00:30',  'trx_id': 'c891ad3e7258301e2e88685f660c14f6a7a6f0a7',  'trx_in_block': 0,  'virtual_op': 0}"
2017-04-02T13:37:48,vote,IGNORE,"{'block': 10714014,  'op': ['vote',         {'author': 'elyaque',          'permlink': 'daily-steem-report-april-2nd-steem-0-16986usd',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-02T13:37:48',  'trx_id': 'e273f34efd5cf06d127c96228c3728eee163bbd1',  'trx_in_block': 2,  'virtual_op': 0}"
2017-04-02T13:41:48,vote,IGNORE,"{'block': 10714094,  'op': ['vote',         {'author': 'varunsangwan',          'permlink': 'motivational-quotes-series-day-2-never-give-up',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-02T13:41:48',  'trx_id': '976155ccb231bbe3f090b1b0b35772278c15acc7',  'trx_in_block': 5,  'virtual_op': 0}"
2017-04-02T14:45:27,vote,IGNORE,"{'block': 10715366,  'op': ['vote',         {'author': 'samstonehill',          'permlink': 'abraham-of-the-day-what-is-the-devil',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-02T14:45:27',  'trx_id': 'a3792969877573606d5af9c36ff7c22108498d51',  'trx_in_block': 0,  'virtual_op': 0}"
2017-04-02T14:45:48,vote,IGNORE,"{'block': 10715373,  'op': ['vote',         {'author': 'cristi',          'permlink': 'machine-learning-on-a-cancer-dataset-part-10',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-02T14:45:48',  'trx_id': '5fe674faf94f5e2de8baa17ac4ad34bf1bcf88cb',  'trx_in_block': 0,  'virtual_op': 0}"
2017-04-02T15:22:12,vote,IGNORE,"{'block': 10716101,  'op': ['vote',         {'author': 'stephenkendal',          'permlink': 'steemit-steam-vs-steem-same-concept-just-a-different-era',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-02T15:22:12',  'trx_id': 'a77ab76e5991cf3fdb3947c6b15155bd0deca90a',  'trx_in_block': 0,  'virtual_op': 0}"
2017-04-02T16:33:12,vote,IGNORE,"{'block': 10717521,  'op': ['vote',         {'author': 'stephenkendal',          'permlink': 'steemit-steam-vs-steem-take-2-cutting-room-floor-edition-shared-for-the-steam-train-fans-out-there',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-02T16:33:12',  'trx_id': 'a86739c17c9a2d7ca5b1a900cd4633d9b19e8329',  'trx_in_block': 2,  'virtual_op': 0}"
2017-04-02T16:42:30,vote,IGNORE,"{'block': 10717707,  'op': ['vote',         {'author': 'timcliff',          'permlink': 'steemit-april-fools-contest-winners-declared-usd40-sbd-paid-to-the-winners',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-02T16:42:30',  'trx_id': '59894696f5e44569d9aa26e4df09545032da47cf',  'trx_in_block': 3,  'virtual_op': 0}"
2017-04-02T18:11:06,vote,IGNORE,"{'block': 10719479,  'op': ['vote',         {'author': 'crypt0',          'permlink': 'matchpool-ico-almost-sold-out',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-02T18:11:06',  'trx_id': 'ac9c02dc19a3cff3f70888a43034279331282284',  'trx_in_block': 0,  'virtual_op': 0}"
2017-04-02T18:20:06,vote,IGNORE,"{'block': 10719659,  'op': ['vote',         {'author': 'stephenkendal',          'permlink': 'steemit-number-of-steemit-accounts-created-on-a-daily-basis',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-02T18:20:06',  'trx_id': '109c9c3223afbf386b47333a7b52022d9637a623',  'trx_in_block': 2,  'virtual_op': 0}"
2017-04-02T18:31:03,vote,IGNORE,"{'block': 10719878,  'op': ['vote',         {'author': 'elyaque',          'permlink': 'berniesanders-is-a-bad-whale',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-02T18:31:03',  'trx_id': '8d7250818d7e5e3550b0746e07fd3421c22b6e9e',  'trx_in_block': 1,  'virtual_op': 0}"
2017-04-02T18:32:18,vote,IGNORE,"{'block': 10719903,  'op': ['vote',         {'author': 'svamiva',          'permlink': 'pond-for-ducks-river-for-gulls',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-02T18:32:18',  'trx_id': '5857074cf7157819dc3f989d907f6ab3d6088631',  'trx_in_block': 0,  'virtual_op': 0}"
2017-04-02T18:38:06,vote,IGNORE,"{'block': 10720019,  'op': ['vote',         {'author': 'timcliff',          'permlink': 'timcliff-witness-update-2017-04-02',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-02T18:38:06',  'trx_id': 'd5c11fc4d831c6dc187a853a50dea626003debfb',  'trx_in_block': 0,  'virtual_op': 0}"
2017-04-02T19:01:54,vote,IGNORE,"{'block': 10720495,  'op': ['vote',         {'author': 'thecryptofiend',          'permlink': 'metformin-and-dementia-risk',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-02T19:01:54',  'trx_id': '201460a1f2da17c0faeb22daba4675abf50cb9b5',  'trx_in_block': 1,  'virtual_op': 0}"
2017-04-02T19:02:21,vote,IGNORE,"{'block': 10720504,  'op': ['vote',         {'author': 'surfermarly',          'permlink': 'the-flying-donkey-project',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-02T19:02:21',  'trx_id': 'a680f63202752464da77e06c04290a2437e8c9b6',  'trx_in_block': 3,  'virtual_op': 0}"
2017-04-02T21:10:45,vote,IGNORE,"{'block': 10723071,  'op': ['vote',         {'author': 'cryptoctopus',          'permlink': 'steemit-can-t-grow-right-now-here-s-why',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-02T21:10:45',  'trx_id': '826ef5ecaf3fcee046a5851b1d7068ed93915c48',  'trx_in_block': 0,  'virtual_op': 0}"
2017-04-02T22:05:18,vote,IGNORE,"{'block': 10724162,  'op': ['vote',         {'author': 'stephenkendal',          'permlink': 'blockchain-at-least-eight-us-states-have-worked-on-bills-accepting-or-promoting-the-use-of-bitcoin-and-blockchain-technology',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-02T22:05:18',  'trx_id': '26c2e350e50d4b47a2a3e6a674112e5791e9a96a',  'trx_in_block': 1,  'virtual_op': 0}"
2017-04-02T22:44:54,vote,IGNORE,"{'block': 10724954,  'op': ['vote',         {'author': 'stephenkendal',          'permlink': 'blockchain-despite-last-week-s-hard-fork-it-s-business-as-usual',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-02T22:44:54',  'trx_id': '2a271cd08342a912bcd60fd4f5bac2099a7c60a9',  'trx_in_block': 0,  'virtual_op': 0}"
2017-04-02T22:57:00,vote,IGNORE,"{'block': 10725196,  'op': ['vote',         {'author': 'kingscrown',          'permlink': 'claim-rewards-the-new-button-on-steemit-just-shown-up-to-me',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-02T22:57:00',  'trx_id': '675efd7db85970aae9f1419768d6384891b4334e',  'trx_in_block': 1,  'virtual_op': 0}"
2017-04-03T00:09:39,fill_vesting_withdraw,0,4443.074 STEEM,0,0000000000000000000000000000000000000000
